Date,Close/Last,Volume,Open,High,Low
12/24/2020,$112.63,1683125,$111.08,$112.74,$110.89
12/23/2020,$110.64,2906255,$111.04,$111.2,$109.61
12/22/2020,$110.52,3802681,$110.82,$111.67,$110.19
12/21/2020,$112.49,4212376,$112.47,$113.14,$110.35
12/18/2020,$114.81,6349077,$115.39,$115.49,$113.13
12/17/2020,$114.7,3944348,$114.73,$115.035,$113.655
12/16/2020,$114.17,3659787,$114.65,$115.45,$113.7
12/15/2020,$114.68,3164527,$114.48,$114.84,$113.25
12/14/2020,$113.63,3691779,$115.54,$115.8,$113.53
12/11/2020,$114.82,3786286,$114.25,$115.39,$113.57
12/10/2020,$114.83,10790230,$112.34,$115.6,$112.25
12/09/2020,$114.58,6430267,$116,$116.43,$113.97
12/08/2020,$117.99,4837697,$120,$121.83,$117.49
12/07/2020,$116.93,3686012,$117.935,$118.19,$116.64
12/04/2020,$117.13,3444824,$116.52,$117.7,$115.29
12/03/2020,$116.05,3347919,$115.13,$117.325,$114.95
12/02/2020,$115.52,2479203,$115.44,$116.49,$114.33
12/01/2020,$115.79,3635636,$116.47,$117.35,$115.55
11/30/2020,$115.18,3735078,$114.63,$115.33,$112.89
11/27/2020,$115.53,1706961,$115.08,$115.81,$114.675
11/25/2020,$114.98,3663347,$114.812,$115.31,$112.3
11/24/2020,$114.88,4377477,$113.83,$115,$113.12
11/23/2020,$112.1,2896585,$114.13,$114.2,$111.56
11/20/2020,$113.07,4370637,$112.69,$114.14,$112.34
11/19/2020,$113.02,6914603,$111.37,$113.2,$109.26
11/18/2020,$107.97,2862099,$109.75,$110.36,$107.91
11/17/2020,$109.95,2524705,$108.79,$110.42,$108.17
11/16/2020,$109.71,3215083,$110.77,$111.44,$108.61
11/13/2020,$108.85,2620213,$106.8,$109.25,$106.27
11/12/2020,$105.7,2761102,$106.55,$107.19,$105.22
11/11/2020,$107.36,3031928,$108.01,$108.39,$105.42
11/10/2020,$106.8,5180204,$108.1,$108.53,$106.36
11/09/2020,$109.1,8323921,$109.75,$117.53,$109.04
11/06/2020,$103.07,2825925,$102.21,$103.4,$101.74
11/05/2020,$102.16,3679133,$102.2,$103.58,$101.78
11/04/2020,$101.19,5508827,$101.47,$102.5,$100.76
11/03/2020,$98.95,3593387,$98.03,$99.885,$97.62
11/02/2020,$97.29,3533094,$96.92,$97.88,$95.95
10/30/2020,$95.47,6677244,$94.75,$95.56,$93.35
10/29/2020,$95.77,5087359,$93.62,$96.725,$92.81
10/28/2020,$93.52,9223547,$97,$98.25,$93.21
10/27/2020,$96.61,6889278,$98.51,$99.525,$96.25
10/26/2020,$98.38,4897687,$99.89,$100.05,$96.72
10/23/2020,$101.18,2232909,$101.41,$101.9,$100.19
10/22/2020,$100.88,3174409,$99.5,$101.06,$98.4
10/21/2020,$99.36,3908112,$98.89,$100.6,$98.64
10/20/2020,$99.53,2889557,$99.11,$100.23,$98.355
10/19/2020,$98.74,3800246,$101.36,$101.52,$98.46
10/16/2020,$101.22,2886180,$102.31,$103.53,$101
10/15/2020,$101.81,3689034,$101.23,$102.06,$100.318
10/14/2020,$102.71,4643417,$104.76,$105.33,$101.8
10/13/2020,$104.76,4155032,$106.75,$107.08,$104.71
10/12/2020,$106.68,4772471,$105.59,$107.2,$104.56
10/09/2020,$105.11,2484742,$103.88,$105.27,$103.15
10/08/2020,$103.39,2680590,$103.33,$104.2,$102.64
10/07/2020,$102.42,3744209,$102.96,$103.633,$101.78
10/06/2020,$102.36,4581510,$102.66,$104.74,$101.8612
10/05/2020,$100.82,4268129,$102.8,$102.99,$100.06
10/02/2020,$101.65,3257248,$101.9,$102.95,$100.9
10/01/2020,$104.25,2943581,$104.29,$105.8,$103.38
09/30/2020,$103.05,5067327,$103.96,$104.25,$102.07
09/29/2020,$103.59,3675108,$103.58,$104.74,$103.41
09/28/2020,$104.07,3650038,$104,$104.67,$103.19
09/25/2020,$102.13,4459408,$98,$102.495,$97.535
09/24/2020,$98.28,4944751,$98.17,$99.67,$96.77
09/23/2020,$99.35,4648583,$100.56,$101.37,$98.5
09/22/2020,$101.09,3664017,$100.07,$101.2,$98.46
09/21/2020,$99.61,6952149,$101.24,$102,$98.16
09/18/2020,$103.5,15881900,$104.16,$104.7,$101.9
09/17/2020,$103.8,6920870,$100.14,$103.86,$99.73
09/16/2020,$102.26,7866698,$101.06,$103.35,$100.84
09/15/2020,$100.59,5667044,$98.24,$101.41,$98
09/14/2020,$97.17,5031426,$94.75,$97.69,$94.19
09/11/2020,$93.06,6057920,$95.412,$96.07,$92.15
09/10/2020,$95,4107206,$96.82,$98.77,$94.48
09/09/2020,$96.425,4582655,$96.83,$96.83,$94.64
09/08/2020,$94.98,7057312,$97.58,$97.9552,$94.7427
09/04/2020,$99.03,5882802,$101.05,$101.79,$98.03
09/03/2020,$100.66,7170763,$103.17,$103.37,$99.37
09/02/2020,$103.13,4505834,$100,$103.63,$99.41
09/01/2020,$99.37,4219231,$99.44,$99.99,$98.64
08/31/2020,$99.58,4930679,$100.023,$101.04,$98.83
08/28/2020,$100.16,3014387,$99.26,$100.17,$98.26
08/27/2020,$99,4962860,$99.72,$99.72,$97.655
08/26/2020,$97.94,2943234,$98.72,$99.2,$97.63
08/25/2020,$98.24,3663895,$96.65,$98.45,$96.26
08/24/2020,$96.22,6829283,$96.43,$97.46,$94.99
08/21/2020,$95.63,6789944,$96.568,$97.59,$95.05
08/20/2020,$97,6029014,$99.53,$99.72,$96.82
08/19/2020,$100.44,5470234,$103.43,$104.4,$100.2
08/18/2020,$102.67,4320967,$102.16,$103.545,$101.55
08/17/2020,$102.18,3473757,$100.29,$102.72,$99.97
08/14/2020,$99.77,2182239,$98.94,$100.1,$98.51
08/13/2020,$99.48,2541557,$98.22,$100.25,$97.99
08/12/2020,$97.97,4012259,$98.89,$100.18,$97.89
08/11/2020,$98.22,6512114,$98.9,$99.885,$96.99
08/10/2020,$99.34,7090479,$103.68,$103.93,$99
08/07/2020,$103.91,4631415,$101.51,$103.99,$100.22
08/06/2020,$102.38,9840791,$100.905,$103.69,$99.39
08/05/2020,$98,5284272,$100.72,$100.97,$97.62
08/04/2020,$99.65,5032058,$100.2,$101.83,$99.325
08/03/2020,$100.54,5105411,$100.52,$101.35,$99.275
07/31/2020,$99.79,3472224,$100.47,$100.47,$98.86
07/30/2020,$100.45,3604703,$99.7,$100.68,$98.84
07/29/2020,$101.365,2144494,$100.3,$101.71,$99.69
07/28/2020,$99.9,3800021,$100.86,$101.31,$99.18
07/27/2020,$101.15,2737471,$100.17,$101.53,$99.5
07/24/2020,$100.63,2095136,$101.79,$102.17,$99.87
07/23/2020,$102.19,4905204,$102.73,$104.29,$101.51
07/22/2020,$102.44,2517810,$101.61,$102.66,$101.46
07/21/2020,$101.61,3179865,$102.69,$102.98,$101.35
07/20/2020,$102.07,4117756,$102.55,$103.63,$101.785
07/17/2020,$102.6,5067441,$100.91,$102.99,$99.42
07/16/2020,$99.38,3571046,$100.25,$100.69,$98.82
07/15/2020,$100.74,5643668,$98.96,$102.02,$98.6
07/14/2020,$97.54,5134722,$93.85,$97.69,$93.62
07/13/2020,$94.36,4305713,$96.76,$97.18,$94.19
07/10/2020,$95.98,4769806,$94.81,$96.21,$94.359
07/09/2020,$94.82,4720312,$97.1,$97.63,$93.9
07/08/2020,$97.1,3536014,$96.99,$97.69,$95.89
07/07/2020,$96.81,4228784,$97.96,$99.85,$96.46
07/06/2020,$98.11,2960418,$99.43,$99.87,$97.84
07/02/2020,$98.25,2663376,$100,$100.72,$98.06
07/01/2020,$98.5,4013111,$97.88,$98.98,$96.96
06/30/2020,$97.62,4393410,$96.28,$98.02,$96.01
06/29/2020,$97.01,5012564,$95.16,$97.04,$93.75
06/26/2020,$94.92,20213750,$97.24,$97.9,$94.5
06/25/2020,$97.43,3708596,$96.63,$97.74,$96.05
06/24/2020,$96.61,5705194,$101.02,$101.6,$96.35
06/23/2020,$101.96,3608211,$102.33,$103.2,$101.1017
06/22/2020,$101.29,4970537,$99.79,$102.5027,$99.49
06/19/2020,$100.05,7937645,$105.34,$105.34,$99.21
06/18/2020,$104.03,3445222,$103.45,$104.36,$102.38
06/17/2020,$103.15,3143759,$103.64,$104.31,$102.17
06/16/2020,$103.32,3928392,$102.74,$104.25,$101.42
06/15/2020,$99.94,4434703,$99.15,$100.93,$97.6
06/12/2020,$100.34,4836899,$102.4,$102.62,$98.45
06/11/2020,$99.85,6983320,$105.25,$105.4,$98.83
06/10/2020,$106.67,4297705,$107.55,$108.405,$105.13
06/09/2020,$107.39,4525055,$106.98,$108.76,$106.75
06/08/2020,$106.88,5069046,$109.14,$109.71,$106.32
06/05/2020,$109.55,6215859,$107.48,$109.8427,$106.22
06/04/2020,$105.75,4265167,$108.47,$108.84,$105.04
06/03/2020,$108.84,3924993,$108.792,$109.25,$106.9101
