Date,Close/Last,Volume,Open,High,Low
01/20/2021,$68.84,4657716,$69.47,$69.53,$68.615
01/19/2021,$69.36,7381835,$69.78,$70.05,$69.15
01/15/2021,$69.2,6980754,$70.31,$70.33,$68.95
01/14/2021,$70.94,9712524,$71,$72.37,$70.55
01/13/2021,$70.5,7032644,$71.3,$71.45,$69.785
01/12/2021,$71.52,5356226,$69.69,$71.72,$69.57
01/11/2021,$69.8,4569327,$68.79,$69.849,$68.52
01/08/2021,$69.86,5158100,$69.96,$70.08,$68.7
01/07/2021,$69.78,8771409,$70.35,$70.87,$69.69
01/06/2021,$70.28,8753767,$68.5,$71.49,$68.4499
01/05/2021,$69.42,6436782,$68.76,$69.88,$68.4
01/04/2021,$68.43,7660481,$71.38,$71.56,$68.31
12/31/2020,$71.51,4177011,$71.35,$71.7,$70.94
12/30/2020,$71.36,5015547,$70.5,$71.64,$70.34
12/29/2020,$70.34,3670270,$71,$71.1,$69.67
12/28/2020,$70.63,2938003,$70.7,$71.46,$70.3422
12/24/2020,$70.27,1758644,$70.95,$70.95,$69.89
12/23/2020,$70.72,4312925,$69.79,$71.41,$69.59
12/22/2020,$69.25,4064892,$69.49,$70.11,$68.97
12/21/2020,$69.67,8351725,$68.69,$70.24,$67.78
12/18/2020,$70.17,16809770,$70.57,$70.76,$69.81
12/17/2020,$70.64,5769943,$71.39,$71.49,$70.51
12/16/2020,$70.57,5621098,$71.15,$71.175,$70.4522
12/15/2020,$71.04,8128446,$71.5,$71.8,$70.1
12/14/2020,$70.8,10849270,$73.4,$73.834,$70.71
12/11/2020,$72.89,7185886,$72.66,$73.58,$72.36
12/10/2020,$72.98,7497877,$72.97,$73.74,$72.45
12/09/2020,$73.54,5329427,$74.47,$74.815,$73.28
12/08/2020,$74.48,4364890,$73.19,$74.51,$72.79
12/07/2020,$73.04,4913838,$73.38,$73.75,$72.55
12/04/2020,$73.91,9297932,$73.38,$74.6578,$73.38
12/03/2020,$73.29,6894102,$72.11,$74.39,$71.91
12/02/2020,$71.94,5401615,$71.19,$72.345,$70.69
12/01/2020,$71.23,6545786,$72.72,$72.94,$71.21
11/30/2020,$71.72,10730800,$73.09,$73.55,$71.36
11/27/2020,$73.91,5103396,$73.77,$74.4,$73.3901
11/25/2020,$73.81,5374246,$73.55,$74.19,$72.9
11/24/2020,$74.36,10570540,$74.09,$75.32,$73.8
11/23/2020,$72.64,7208784,$70.82,$72.84,$70.34
11/20/2020,$69.76,5835603,$70.8,$71.12,$69.65
11/19/2020,$71.11,8928957,$68.65,$71.23,$68.2
11/18/2020,$69.51,13392600,$69.665,$71.315,$69.33
11/17/2020,$68.87,11134170,$67.52,$69.62,$67.355
11/16/2020,$68.66,12885030,$67.56,$69.044,$67.15
11/13/2020,$66.15,6827329,$64.78,$66.4,$64.52
11/12/2020,$63.99,8345484,$63.88,$64.6378,$63.27
11/11/2020,$65.85,10124690,$67.65,$67.7,$65.12
11/10/2020,$67.89,14358580,$66.1,$68.15,$65.75
11/09/2020,$64.99,19021240,$65.12,$66.39,$62.49
11/06/2020,$58.56,7849830,$57.63,$58.85,$57.24
11/05/2020,$58.28,7446655,$57.11,$58.82,$56.87
11/04/2020,$56.82,8661992,$57.36,$58.59,$56.14
11/03/2020,$57.04,7740494,$56.51,$57.51,$56.34
11/02/2020,$55.75,9750832,$55.4,$56,$53.91
10/30/2020,$54.32,14574140,$53.12,$54.45,$52.92
10/29/2020,$53.14,14994490,$52.5,$53.48,$51.92
10/28/2020,$52.34,19787450,$55.2,$56.07,$52.25
10/27/2020,$56.53,14785860,$59.77,$59.8,$56.44
10/26/2020,$60.81,7596832,$61.65,$61.75,$59.88
10/23/2020,$62.57,5864562,$63.07,$63.79,$62.42
10/22/2020,$62.8,6990059,$60.23,$62.97,$60.22
10/21/2020,$60.35,5647157,$60.42,$61.1,$60.19
10/20/2020,$61.24,5960815,$61.98,$62.3126,$61.04
10/19/2020,$61.46,7373253,$61.6,$62.67,$61
10/16/2020,$61.75,8287997,$61,$62.04,$60.64
10/15/2020,$60.49,6166905,$59.37,$60.5,$58.92
10/14/2020,$59.94,5973730,$59.28,$60.34,$59.21
10/13/2020,$59.52,8836729,$59.75,$60.1,$58.53
10/12/2020,$60.53,5378932,$59.84,$60.68,$59.56
10/09/2020,$59.91,3996632,$61.22,$61.33,$59.89
10/08/2020,$60.8,4483039,$59.82,$60.85,$59.6816
10/07/2020,$59.69,4925797,$59.31,$59.94,$58.95
10/06/2020,$58.45,7187242,$59.81,$60.58,$58.43
10/05/2020,$59.51,6077774,$59.85,$60.33,$59.17
10/02/2020,$59.34,8381224,$56.52,$59.38,$56.51
10/01/2020,$57.46,6525590,$57.82,$58.45,$57.09
09/30/2020,$57.54,7708422,$57.61,$58.605,$57.1
09/29/2020,$57.6,6415150,$58.68,$58.79,$57.4889
09/28/2020,$58.89,5457481,$58.09,$59.57,$58.09
09/25/2020,$57.49,11955160,$56.87,$57.74,$56.34
09/24/2020,$57.38,7737303,$58.05,$58.32,$56.62
09/23/2020,$58.33,7279960,$59.82,$60.88,$58.3
09/22/2020,$59.79,5883245,$59.94,$60.78,$58.9301
09/21/2020,$60.02,8845176,$61.58,$62.5688,$59.63
09/18/2020,$62.35,16814160,$62.57,$63.33,$62.1
09/17/2020,$62.81,6063176,$62.23,$64.01,$61.56
09/16/2020,$62.92,8896470,$61.24,$63.73,$60.91
09/15/2020,$61.44,7069294,$61.74,$62.44,$60.955
09/14/2020,$61.97,6548618,$61.28,$62.23,$61.08
09/11/2020,$60.65,9780925,$59.5,$60.9,$59.4
09/10/2020,$59.52,8670608,$60.3,$61.68,$59.38
09/09/2020,$59.58,7560957,$59.77,$60.31,$58.89
09/08/2020,$59.25,10523800,$60.38,$60.59,$58.82
09/04/2020,$61.17,6785915,$61.49,$62.2066,$59.94
09/03/2020,$60.86,8515693,$62.19,$63.2,$60.42
09/02/2020,$62,7511888,$61,$62.15,$60.76
09/01/2020,$60.68,9310332,$60.69,$61.35,$60.12
08/31/2020,$61,10885660,$62.19,$63.57,$60.92
08/28/2020,$62.24,18550070,$61.12,$62.53,$60.63
08/27/2020,$60.9,8749797,$60.76,$61.96,$60.375
08/26/2020,$60.77,8659614,$60.64,$60.9238,$59.985
08/25/2020,$60.95,12678830,$61.36,$61.4,$59.64
08/24/2020,$61.88,6379751,$60.4,$62.04,$60.13
08/21/2020,$60.27,7067375,$60.67,$61.28,$60.23
08/20/2020,$60.99,4689219,$61,$61.42,$60.335
08/19/2020,$61.64,5381198,$62.02,$62.91,$61.5
08/18/2020,$62.1,4727656,$62.72,$63.17,$62.025
08/17/2020,$62.77,6408359,$63.58,$63.88,$62.675
08/14/2020,$63.64,5124446,$62.8,$64.24,$62.59
08/13/2020,$63.3,9451986,$63.06,$64.0377,$62.65
08/12/2020,$64.29,7331619,$65.13,$65.14,$63.38
08/11/2020,$64.26,12120850,$65.19,$66.15,$64.075
08/10/2020,$64.23,10042620,$61.5,$64.435,$61.36
08/07/2020,$61.23,6263093,$59.87,$61.29,$59.3493
08/06/2020,$59.87,5786706,$59.5,$60.41,$59.3
08/05/2020,$60.03,10153290,$57.85,$60.05,$57.7
08/04/2020,$57.51,7844585,$57.72,$57.91,$57.12
08/03/2020,$57.51,8793323,$56.47,$57.52,$55.73
07/31/2020,$56.68,11445380,$57.36,$57.38,$56.11
07/30/2020,$57.46,12292070,$58.62,$58.65,$57.27
07/29/2020,$59.4,11162450,$60.7,$60.99,$59.06
07/28/2020,$61,13111770,$61.74,$61.8151,$59.75
07/27/2020,$61.09,10194320,$61.65,$61.85,$60.65
07/24/2020,$62.07,6058884,$63.21,$63.97,$61.785
07/23/2020,$63.12,6043274,$63.59,$64.33,$62.88
07/22/2020,$63.63,5758652,$62.6,$63.73,$62.1735
07/21/2020,$63.05,7395916,$62,$63.48,$61.83
07/20/2020,$61.41,6688331,$61.78,$62.03,$60.82
07/17/2020,$62.2,10791420,$62.47,$62.61,$61.71
07/16/2020,$62.37,5684076,$62.3,$62.81,$61.45
07/15/2020,$62.94,9036942,$62.35,$63.22,$62.05
07/14/2020,$60.47,7256823,$59,$60.56,$58.45
07/13/2020,$59.35,7440814,$60.28,$60.8,$58.7383
07/10/2020,$59.64,10458000,$59.1,$60.2,$58.77
07/09/2020,$58.11,10778910,$60.66,$60.88,$58.06
07/08/2020,$61.01,9306939,$60.88,$61.6372,$60.2
07/07/2020,$61.01,8783009,$62.54,$62.83,$60.94
07/06/2020,$63.32,6128179,$63.06,$63.83,$62.12
07/02/2020,$61.79,8238315,$62.67,$63.4562,$61.62
07/01/2020,$61.61,6860336,$61.78,$62.9,$61.23
06/30/2020,$61.62,10746430,$61.05,$61.86,$60.08
06/29/2020,$61.92,8908741,$60.19,$61.92,$59.8
06/26/2020,$59.1,17537870,$61.02,$61.42,$58.94
06/25/2020,$61.06,12717440,$60.92,$61.38,$59.96
06/24/2020,$61.72,9880544,$63.99,$64.01,$61.07
06/23/2020,$64.54,6935096,$65.46,$65.78,$64.16
06/22/2020,$65.04,7566055,$64.81,$65.42,$63.9333
06/19/2020,$64.89,19137760,$68.36,$68.36,$64.47
06/18/2020,$66.88,6431137,$65.83,$67.43,$65.61
06/17/2020,$66.9,9294393,$68,$68.2,$66.6301
06/16/2020,$67.82,11527260,$69.62,$70.1,$66.045
06/15/2020,$67.05,13561350,$63,$67.76,$62.4365
06/12/2020,$65.37,9589458,$65.97,$66.0699,$63.36
06/11/2020,$62.85,13708970,$63.99,$65.71,$62.82
06/10/2020,$68.36,9765851,$70.14,$70.2899,$68.05
06/09/2020,$70.54,9964902,$72.65,$72.65,$70.51
06/08/2020,$74.16,11945550,$72.5,$74.93,$72.5
06/05/2020,$72.07,14203090,$71.03,$73.74,$71
06/04/2020,$67.51,10134980,$67.1,$67.83,$66.31
06/03/2020,$67.47,15875900,$64.5,$67.73,$64.4375
06/02/2020,$63.4,14938390,$63.7,$64.2,$62.56
06/01/2020,$64.12,11328210,$65,$66.035,$64.07
05/29/2020,$64.52,13959010,$65.6,$66.6,$64.14
05/28/2020,$67.27,12690860,$68.78,$68.78,$66.14
05/27/2020,$66.65,13951560,$67,$67.989,$65.17
05/26/2020,$64.47,15937800,$62.56,$65.55,$62.36
05/22/2020,$60,6510690,$60.39,$60.77,$59.33
05/21/2020,$60.1,10309870,$58.3,$60.21,$58.2
05/20/2020,$57.8,10344760,$58.71,$59.065,$57.69
05/19/2020,$57.94,14442340,$57.89,$60.14,$57.4
05/18/2020,$57.9,19746230,$55.65,$58.62,$55.5156
05/15/2020,$52.73,22048830,$53.04,$53.27,$51.66
05/14/2020,$53.86,16745220,$52.67,$53.91,$51.13
05/13/2020,$54.1,13948050,$56.09,$56.09,$53.18
05/12/2020,$56.72,10906210,$57.38,$58.44,$56.72
