Date,Close/Last,Volume,Open,High,Low
05/11/2021,$495.08,4401000,$479.75,$497.99,$478.63
05/10/2021,$486.69,5131632,$502,$503.15,$486.11
05/07/2021,$503.84,3132786,$504.62,$508.55,$501.12
05/06/2021,$499.55,3783698,$495.99,$499.55,$491.37
05/05/2021,$496.08,3129366,$504.99,$507.7843,$494.63
05/04/2021,$503.18,4349502,$510.78,$511.63,$496.79
05/03/2021,$509.11,4091895,$512.65,$518.95,$505.2
04/30/2021,$513.47,4413242,$505,$514.55,$505
04/29/2021,$509,5127792,$507.6,$509.29,$499
04/28/2021,$506.52,3192983,$505.2,$508.395,$503.34
04/27/2021,$505.55,3761327,$512.62,$512.99,$504.5808
04/26/2021,$510.3,4388839,$506.76,$510.48,$503
04/23/2021,$505.55,7314659,$509.01,$509.7,$500.7
04/22/2021,$508.78,9061062,$513.82,$513.96,$500.55
04/21/2021,$508.9,22897450,$508,$515.46,$503.6001
04/20/2021,$549.57,11257650,$554.42,$563.56,$546.3
04/19/2021,$554.44,4288715,$546.9,$556.44,$545.53
04/16/2021,$546.54,3209075,$550.54,$551.98,$539.51
04/15/2021,$549.22,3139050,$544.17,$553.49,$542.66
04/14/2021,$540.02,3740294,$554.87,$554.87,$538.53
04/13/2021,$553.73,2720344,$557,$559.75,$550.3
04/12/2021,$552.78,2944060,$551.05,$557.98,$549.58
04/09/2021,$555.31,2894034,$552.69,$556.9,$547.11
04/08/2021,$554.58,4309829,$551.13,$556.899,$547.57
04/07/2021,$546.99,2151319,$543.5,$549.64,$541.45
04/06/2021,$544.53,3474205,$544.81,$554.165,$543.3
04/05/2021,$540.67,3355904,$540.01,$542.85,$529.23
04/01/2021,$539.42,3938637,$529.93,$540.5,$527.03
03/31/2021,$521.66,3503111,$515.675,$528.13,$515.44
03/30/2021,$513.39,2418129,$510.505,$514.41,$506.91
03/29/2021,$513.95,3330049,$505.66,$518,$504.4
03/26/2021,$508.05,3467797,$502.82,$508.72,$496.68
03/25/2021,$502.86,4926764,$516.99,$518.53,$497
03/24/2021,$520.81,4102211,$533.78,$534.42,$520
03/23/2021,$535.09,5583461,$529.87,$543.12,$529.4
03/22/2021,$523.11,3360587,$509.13,$529.31,$509.13
03/19/2021,$512.18,4386360,$504.96,$513.19,$501.63
03/18/2021,$504.79,4096606,$516.396,$517.9,$503.85
03/17/2021,$524.44,2817376,$522,$528.3654,$514.3
03/16/2021,$524.03,3238888,$524.47,$533.42,$523.21
03/15/2021,$520.25,3485519,$516.32,$520.729,$508.03
03/12/2021,$518.02,3981743,$512.5,$526.51,$506.59
03/11/2021,$523.06,4714469,$512.205,$530.235,$510.71
03/10/2021,$504.54,3771484,$513.5,$518.97,$504.25
03/09/2021,$506.44,3470042,$507.31,$513.11,$503.8221
03/08/2021,$493.33,3981758,$514.46,$518.84,$492.85
03/05/2021,$516.39,5069973,$511.98,$517.76,$498.7901
03/04/2021,$511.29,5034792,$521.5,$531.5,$507.68
03/03/2021,$520.7,5362443,$545.93,$548.005,$517.81
03/02/2021,$547.82,3042226,$553.34,$556.99,$546.02
03/01/2021,$550.64,3042180,$545.573,$552.14,$542
02/26/2021,$538.85,3755574,$546.51,$553.09,$538
02/25/2021,$546.7,4252879,$550.27,$556.48,$535.75
02/24/2021,$553.41,3245038,$539.8,$556.8499,$539.065
02/23/2021,$546.15,4136532,$525.004,$548.54,$518.28
02/22/2021,$533.78,3078594,$534.99,$541.79,$530.79
02/19/2021,$540.22,2841457,$548,$548.99,$538.8132
02/18/2021,$548.22,2457604,$549,$550,$538.2265
02/17/2021,$551.34,2071590,$550.99,$555.25,$543.03
02/16/2021,$557.28,2624097,$557.286,$563.63,$552.73
02/12/2021,$556.52,2197128,$556.94,$561.2499,$550.85
02/11/2021,$557.59,2730587,$564.442,$565.93,$554.22
02/10/2021,$563.59,3991264,$562.5,$566.65,$553.463
02/09/2021,$559.07,3703499,$546,$566,$543
02/08/2021,$547.92,2791721,$555,$555,$543.7
02/05/2021,$550.79,2376175,$552.26,$554.44,$545.4778
02/04/2021,$552.16,5164537,$539.81,$559.48,$537.51
02/03/2021,$539.45,3172288,$550.17,$550.48,$538.243
02/02/2021,$548.16,3767569,$542.01,$555.48,$538.935
02/01/2021,$539.04,3547507,$536.79,$545.06,$531.73
01/29/2021,$532.39,4325264,$538,$541,$530.18
01/28/2021,$538.6,5968978,$535.88,$553.1482,$530.74
01/27/2021,$523.28,8670277,$550.71,$556.4187,$515.73
01/26/2021,$561.93,5023847,$554.73,$567.99,$554.06
01/25/2021,$556.78,7207329,$567,$569.75,$548.65
01/22/2021,$565.17,7550822,$582.1,$583.99,$564.35
01/21/2021,$579.84,11840630,$582.45,$588.75,$570.4
01/20/2021,$586.34,32637450,$565.42,$593.2877,$556.86
01/19/2021,$501.77,12315810,$501,$509.25,$493.5427
01/15/2021,$497.98,5895788,$500,$506.32,$495.1
01/14/2021,$500.86,4177357,$507.35,$514.5,$499.58
01/13/2021,$507.79,5032099,$495.5012,$512.3542,$493.01
01/12/2021,$494.25,5990425,$500,$501.09,$485.6701
01/11/2021,$499.1,3812720,$507.84,$510.725,$497.95
01/08/2021,$510.4,2973949,$511.31,$513.24,$504.51
01/07/2021,$508.89,3686448,$508.28,$516.44,$506.42
01/06/2021,$500.49,5346210,$511.97,$513.0998,$499.5
01/05/2021,$520.8,3133872,$521.55,$526.78,$515.89
01/04/2021,$522.86,4444407,$539,$540.8,$515.085
12/31/2020,$540.73,5392322,$525.53,$545.5,$523.1502
12/30/2020,$524.59,1876286,$530.13,$533.2575,$523.69
12/29/2020,$530.87,4022358,$519.9,$536.5478,$515.4801
12/28/2020,$519.12,2891867,$516.43,$523.66,$507.13
12/24/2020,$513.97,1143952,$515.12,$519.345,$512.2104
12/23/2020,$514.48,2393187,$524.76,$526.32,$514.2
12/22/2020,$527.33,1908529,$527.69,$530.4,$520.5
12/21/2020,$528.91,3893964,$530.05,$532.62,$521.15
12/18/2020,$534.45,4502692,$533.2,$536.37,$526.02
12/17/2020,$532.9,3193377,$529,$535.49,$526.44
12/16/2020,$524.83,3682392,$520.11,$527.38,$517.69
12/15/2020,$519.78,3398209,$518.5,$524.7,$513.56
12/14/2020,$522.42,5770424,$505.44,$524.1603,$501.18
12/11/2020,$503.22,3210928,$495,$503.34,$494.85
12/10/2020,$501.09,3018203,$494.56,$503.77,$492.91
12/09/2020,$493.6,4178768,$510.53,$514.5,$491.29
12/08/2020,$512.66,4228950,$517.9,$521.4909,$505.55
12/07/2020,$515.78,4289293,$500.01,$517.76,$497.77
12/04/2020,$498.31,3666243,$497.5,$504.5,$493.64
12/03/2020,$497.52,2826116,$502.99,$508.77,$496.04
12/02/2020,$503.38,3028358,$501.62,$506.795,$493.5
12/01/2020,$504.58,5063234,$492.3404,$509.47,$491.9812
11/30/2020,$490.7,3530940,$490.08,$492.55,$481.2678
11/27/2020,$491.36,2805762,$486.58,$493.25,$481.845
11/25/2020,$485,3598629,$485.13,$486.9,$478.919
11/24/2020,$482.88,3557894,$478.84,$484.05,$475.89
11/23/2020,$476.62,5416571,$490.46,$491.15,$475.84
11/20/2020,$488.24,4255924,$485.22,$494.76,$481.57
11/19/2020,$484.67,2254653,$482,$487.8,$480.47
11/18/2020,$481.79,3629237,$481.95,$488.61,$477.7212
11/17/2020,$480.63,3698082,$480.12,$487.51,$478.8525
11/16/2020,$479.1,3953563,$480,$485.58,$477.3
11/13/2020,$482.84,3006510,$486.77,$488.94,$477.8
11/12/2020,$486.77,5071155,$491,$496.52,$480.4255
11/11/2020,$490.76,5460532,$483,$491.68,$478.26
11/10/2020,$480.24,8306142,$470.95,$484.6,$463.41
11/09/2020,$470.5,10419680,$485.54,$495.85,$467.26
11/06/2020,$514.73,4236349,$515,$515.21,$502.51
11/05/2020,$513.76,5372781,$506.56,$518.7337,$503.45
11/04/2020,$496.95,5137330,$495.36,$507.73,$493.98
11/03/2020,$487.22,3690213,$484.93,$495.305,$478.76
11/02/2020,$484.12,4408193,$478.87,$486.3,$475
10/30/2020,$475.74,7813897,$502.01,$505.88,$472.21
10/29/2020,$504.21,11120690,$488.5,$513.8999,$479.34
10/28/2020,$486.24,5992731,$486.36,$494,$483.28
10/27/2020,$488.93,3627175,$490.01,$490.49,$482.93
10/26/2020,$488.24,6186087,$487.025,$496.82,$478.9
10/23/2020,$488.28,4927862,$488.11,$490.06,$481.35
10/22/2020,$485.23,6997922,$494.69,$495.14,$482
10/21/2020,$489.05,17405710,$501.03,$506.85,$488.25
10/20/2020,$525.42,10047180,$528.14,$533.78,$522.26
10/19/2020,$530.72,7567506,$537.07,$541.8,$525.38
10/16/2020,$530.79,6347363,$549.5,$554.33,$530.03
10/15/2020,$541.94,5113126,$545.52,$551.22,$535.1
10/14/2020,$541.45,9510081,$562.61,$572.49,$541
10/13/2020,$554.09,5602498,$540.56,$557.65,$537.2
10/12/2020,$539.81,5391074,$548.81,$551.81,$538.24
10/09/2020,$539.44,4781259,$537.834,$544.28,$535
10/08/2020,$531.79,5386488,$533.48,$535,$524.15
10/07/2020,$534.66,7988683,$518,$536.49,$515.815
10/06/2020,$505.87,4199034,$518.72,$521.82,$504.16
10/05/2020,$520.65,4088069,$506.8,$520.99,$501.6997
10/02/2020,$503.06,6071165,$516.43,$526.3714,$502.7
10/01/2020,$527.51,8153710,$506.03,$529.55,$503.6
09/30/2020,$500.03,4634111,$492.57,$504.63,$489.2704
09/29/2020,$493.48,3543193,$489.5,$496.2868,$486.53
09/28/2020,$490.65,4773497,$489.109,$492,$477.88
09/25/2020,$482.88,3769436,$474.39,$484.87,$468.0258
09/24/2020,$473.08,3727201,$470.53,$477,$467.82
09/23/2020,$470.61,3726423,$491.04,$491.04,$469
09/22/2020,$491.17,3482324,$489.01,$491.82,$479.26
09/21/2020,$487.35,5457539,$467.692,$487.775,$466.32
09/18/2020,$469.96,6717711,$472.51,$479.4,$458.6
09/17/2020,$470.2,5379301,$475.16,$478.4,$463.27
09/16/2020,$483.86,4401412,$499.99,$504.66,$483.31
09/15/2020,$495.99,5336992,$484,$497.47,$481.63
09/14/2020,$476.26,7359126,$480.62,$488.99,$471.3001
09/11/2020,$482.03,5035200,$486.485,$493.73,$476.81
09/10/2020,$480.67,6240181,$503.35,$506.29,$478.84
09/09/2020,$500.19,6848127,$519.21,$520,$492.5743
09/08/2020,$507.02,5572684,$498.4,$522,$495
09/04/2020,$516.05,8270118,$520.18,$527.36,$485.98
09/03/2020,$525.75,9071089,$545,$554,$521.32
09/02/2020,$552.84,5886930,$553.78,$556.5,$537.369
09/01/2020,$556.55,9581907,$532.6,$557.3895,$532.45
08/31/2020,$529.56,4941409,$521.16,$531.99,$517.58
08/28/2020,$523.89,4417517,$532,$539,$522
08/27/2020,$526.27,9062912,$537.775,$541,$521.2471
08/26/2020,$547.53,20373680,$492.5,$549.04,$492.075
08/25/2020,$490.58,5727721,$488.19,$492.47,$485.09
08/24/2020,$488.81,4762183,$495.438,$501,$483.16
08/21/2020,$492.31,3921293,$496.46,$498.13,$490
08/20/2020,$497.9,5132480,$484.69,$498.94,$483.89
08/19/2020,$484.53,3156218,$493.93,$494.4985,$483.5
08/18/2020,$491.87,3505518,$484.35,$495.3,$482.8
08/17/2020,$482.35,2423545,$484.19,$486.24,$479.1
08/14/2020,$482.68,2943487,$482.82,$488.325,$480.21
