Date,Close/Last,Volume,Open,High,Low
03/03/2021,$59.9,28740360,$60.64,$61.52,$59.7
03/02/2021,$61.24,23320020,$62.8,$63.14,$61.11
03/01/2021,$62.88,28503500,$61.72,$63.08,$61.65
02/26/2021,$60.78,38216770,$60.89,$61.69,$59.68
02/25/2021,$60.4,36393950,$62.405,$63.54,$60.13
02/24/2021,$63.19,24669870,$60.53,$63.28,$60.38
02/23/2021,$61.12,27374590,$60.48,$61.495,$59.17
02/22/2021,$60.71,32288180,$61.88,$62.7,$60.66
02/19/2021,$63.01,28290120,$61.91,$63.26,$61.85
02/18/2021,$61.61,17846140,$60.645,$61.98,$60.64
02/17/2021,$61.85,21065330,$61.49,$62.185,$61.21
02/16/2021,$62.47,26326300,$62,$62.87,$61.7
02/12/2021,$61.81,26214180,$60.6,$62.51,$60.43
02/11/2021,$60.66,27539120,$59.095,$60.99,$58.86
02/10/2021,$58.86,16325150,$59.3,$59.42,$58.12
02/09/2021,$58.78,28754080,$58.77,$59.31,$57.935
02/08/2021,$59.16,34358300,$58.375,$59.22,$57.95
02/05/2021,$58.18,23432610,$59,$59.08,$58.12
02/04/2021,$58.79,29853780,$57.61,$58.88,$57.19
02/03/2021,$57.68,21893190,$57.894,$58.33,$57.38
02/02/2021,$58,23580890,$57.19,$58.28,$56.88
02/01/2021,$56.69,26926640,$55.95,$57.39,$55.71
01/29/2021,$55.51,37256230,$55.98,$57.16,$55.355
01/28/2021,$56.065,49202560,$54.79,$57.4,$54.7
01/27/2021,$53.59,49722950,$54.61,$54.8481,$53.3
01/26/2021,$55.21,31485880,$55.275,$56.2,$54.85
01/25/2021,$55.44,61968550,$56.38,$56.5,$54.06
01/22/2021,$56.66,85729320,$58.85,$59.62,$56.65
01/21/2021,$62.46,87156460,$59.038,$63.95,$58.2233
01/20/2021,$58.67,28701260,$58.24,$59.22,$58.09
01/19/2021,$57.99,35647140,$57.94,$58.34,$57.1
01/15/2021,$57.58,50265360,$58.85,$59.65,$57.5
01/14/2021,$59.25,74680890,$58.45,$60.14,$57.84
01/13/2021,$56.95,124070700,$59.5,$60.25,$56.9
01/12/2021,$53.24,39883890,$51.9,$53.85,$51.56
01/11/2021,$51.54,32933280,$51.29,$52.24,$51.25
01/08/2021,$51.65,34625380,$52.45,$52.53,$51.27
01/07/2021,$52.19,32092340,$51.49,$52.69,$51.3
01/06/2021,$51.1,36809640,$50.435,$52.15,$50.2
01/05/2021,$50.61,24866560,$49.445,$50.83,$49.33
01/04/2021,$49.67,46102460,$49.89,$51.39,$49.4016
12/31/2020,$49.82,28576790,$48.75,$50.19,$48.72
12/30/2020,$48.75,37385410,$49.11,$49.19,$48.56
12/29/2020,$49.39,84531390,$47.22,$50.6667,$46.49
12/28/2020,$47.07,21269170,$47.19,$47.635,$46.86
12/24/2020,$47.07,11865640,$46.6,$47.09,$46.34
12/23/2020,$46.57,22564230,$46.165,$47.03,$46.07
12/22/2020,$46.17,32188770,$46.25,$46.34,$45.765
12/21/2020,$46.36,53775700,$46.32,$46.45,$45.24
12/18/2020,$47.46,119298400,$50.57,$50.68,$47.11
12/17/2020,$50.65,26399020,$51.15,$51.32,$50.22
12/16/2020,$51.12,28350980,$50.71,$51.46,$50.68
12/15/2020,$50.665,25472990,$50.98,$51.01,$50.21
12/14/2020,$50.47,33436400,$49.82,$51.34,$49.74
12/11/2020,$49.73,29398840,$50.14,$50.14,$49.115
12/10/2020,$50.26,33705980,$49.66,$50.72,$49.59
12/09/2020,$50.07,34068390,$50.28,$50.8383,$49.73
12/08/2020,$50.69,28956510,$49.83,$50.72,$49.81
12/07/2020,$50.2,51040300,$51,$51.29,$49.56
12/04/2020,$51.985,39767720,$51.06,$52.65,$51
12/03/2020,$50.99,50261150,$49.92,$51.11,$49.78
12/02/2020,$49.9,33753520,$49.22,$50.06,$49.18
12/01/2020,$49.56,57778190,$48.75,$50.225,$48.71
11/30/2020,$48.35,46332670,$47.42,$48.5,$47.265
11/27/2020,$47.45,15921420,$47.36,$48.1,$47.36
11/25/2020,$47.05,28126890,$47.03,$47.18,$46.57
11/24/2020,$47.01,33901170,$46.29,$47.3,$46.01
11/23/2020,$46.06,35489640,$45.48,$46.21,$45.45
11/20/2020,$45.39,24199280,$45.66,$45.88,$45.33
11/19/2020,$45.62,29469080,$44.92,$45.67,$44.7
11/18/2020,$45.06,32817920,$45.55,$45.685,$45.04
11/17/2020,$45.53,31072060,$45.75,$46.12,$45.405
11/16/2020,$46.19,36306290,$46.04,$46.75,$45.79
11/13/2020,$45.46,30898110,$44.99,$45.58,$44.97
11/12/2020,$44.95,42909920,$46.13,$46.19,$44.55
11/11/2020,$46.35,31496940,$45.9,$46.455,$45.86
11/10/2020,$45.44,39224460,$45.4,$46.48,$45.25
11/09/2020,$45.6,48481730,$46.64,$47.35,$45.54
11/06/2020,$45.39,36233680,$45.54,$45.795,$44.9
11/05/2020,$45.68,31103210,$46.15,$46.38,$45.525
11/04/2020,$45.7,34748150,$45.11,$46.15,$44.78
11/03/2020,$44.85,33587540,$44.73,$45.46,$44.7
11/02/2020,$44.46,33856740,$44.96,$45.055,$44.24
10/30/2020,$44.28,46794170,$44.1,$44.795,$43.61
10/29/2020,$44.11,36796800,$44.24,$44.47,$43.9201
10/28/2020,$44.25,45066010,$44.89,$45.285,$44.2
10/27/2020,$45.64,50130520,$45.98,$46.41,$45.36
10/26/2020,$46.72,54161290,$47.85,$47.86,$46.25
10/23/2020,$48.2,97322490,$48.35,$48.665,$47.66
10/22/2020,$53.9,41522740,$53.12,$54.22,$53.07
10/21/2020,$53.5,21866030,$53.14,$54.07,$52.82
10/20/2020,$53.43,27224900,$54.6,$54.7,$53.27
10/19/2020,$54.58,43537220,$54.47,$56.23,$53.84
10/16/2020,$54.16,23421390,$53.9,$54.7,$53.9
10/15/2020,$53.85,18272870,$52.75,$53.98,$52.62
10/14/2020,$53.55,21885110,$54.01,$54.4,$53.51
10/13/2020,$53.83,20005770,$54.27,$54.29,$53.62
10/12/2020,$53.88,27303470,$53.55,$54.2,$53.21
10/09/2020,$52.82,24343900,$53.55,$53.85,$52.67
10/08/2020,$53.37,22369540,$52.91,$53.58,$52.67
10/07/2020,$52.67,21978670,$51.85,$52.9,$51.79
10/06/2020,$51.37,25642790,$51.71,$52.7,$51.23
10/05/2020,$51.69,20883250,$51.3,$51.81,$51.27
10/02/2020,$51.01,25811770,$51.5,$51.9789,$50.99
10/01/2020,$52.24,22127580,$52.4,$52.72,$51.99
09/30/2020,$51.78,27711350,$51.24,$52.38,$51.15
09/29/2020,$51.19,19687450,$51.305,$51.735,$50.95
09/28/2020,$51.43,29652250,$50.51,$51.46,$50.16
09/25/2020,$49.94,26633410,$48.96,$50.28,$48.75
09/24/2020,$49.16,29343400,$48.53,$49.64,$48.42
09/23/2020,$48.82,30078800,$49.83,$50.145,$48.66
09/22/2020,$49.95,22290860,$49.89,$50.21,$49.47
09/21/2020,$49.72,27377120,$49.39,$49.745,$48.83
09/18/2020,$49.89,50123500,$50.33,$50.5,$49.04
09/17/2020,$50.32,26959930,$49.37,$50.485,$49.3
09/16/2020,$50.37,26555280,$50.51,$51.03,$50.165
09/15/2020,$50,27598260,$49.79,$50.6,$49.73
09/14/2020,$49.41,27212490,$48.85,$49.72,$48.85
09/11/2020,$49.28,29333570,$49.264,$50.05,$48.95
09/10/2020,$48.96,32649150,$50,$50.09,$48.71
09/09/2020,$49.62,33437270,$49.53,$49.9684,$49.04
09/08/2020,$48.91,39752690,$49.26,$49.9,$48.85
09/04/2020,$50.08,43318370,$50.53,$51.23,$49.49
09/03/2020,$50.39,47394340,$52.5,$52.62,$50.135
09/02/2020,$52.25,53000730,$51.21,$52.68,$51.09
09/01/2020,$50.79,30522710,$50.91,$51,$50.22
08/31/2020,$50.95,46114130,$51,$51.5,$50.32
08/28/2020,$50.43,35384680,$49.57,$50.8,$49.46
08/27/2020,$49.4,24420610,$49.79,$49.93,$49.17
08/26/2020,$49.55,28616620,$49.39,$49.67,$49.23
08/25/2020,$49.43,38384330,$49.35,$49.88,$49.21
08/24/2020,$49.14,36295310,$49.26,$49.4,$48.82
08/21/2020,$49.28,34316470,$49.02,$49.31,$48.65
08/20/2020,$49.17,55081340,$49.81,$50.2,$49
08/19/2020,$48.33,27774980,$48.785,$48.98,$48.25
08/18/2020,$48.65,19251400,$49.26,$49.57,$48.62
08/17/2020,$48.93,20018270,$49.11,$49.305,$48.73
08/14/2020,$48.89,22321170,$48.73,$49.21,$48.65
08/13/2020,$48.56,24774510,$49.26,$49.33,$48.385
08/12/2020,$49.19,30687170,$48.67,$49.26,$48.24
08/11/2020,$48.19,35348090,$49.63,$49.73,$48.06
08/10/2020,$49.22,37442610,$48.2,$49.39,$48.06
08/07/2020,$48.03,36765230,$48.53,$48.65,$47.7
08/06/2020,$48.57,23795530,$48.79,$48.82,$48.1
08/05/2020,$48.92,29471070,$49.72,$49.72,$48.66
08/04/2020,$49.13,29045840,$48.6,$49.14,$48.5
08/03/2020,$48.3,31767140,$48.27,$48.6267,$47.74
07/31/2020,$47.73,46569880,$48.13,$48.3216,$46.97
07/30/2020,$47.99,39735190,$47.83,$48.5,$47.59
07/29/2020,$48.07,60500810,$49.49,$49.5,$47.9
07/28/2020,$49.24,62362610,$49.48,$50.23,$49.14
07/27/2020,$49.57,107526500,$51.03,$51.14,$49.465
07/24/2020,$50.59,182269900,$52.15,$52.18,$49.5
07/23/2020,$60.4,43518550,$61.255,$61.74,$59.98
07/22/2020,$61.05,18959920,$61.31,$61.765,$60.62
07/21/2020,$60.7,19830310,$61.515,$61.9275,$60.44
07/20/2020,$61.15,16868660,$60.08,$61.38,$59.34
07/17/2020,$60,16322810,$59.42,$60.46,$59.28
07/16/2020,$59.14,12425870,$58.54,$59.36,$58.4
07/15/2020,$59.03,19986310,$59.03,$59.34,$58.42
07/14/2020,$58.98,24190870,$57.874,$59.25,$57.345
07/13/2020,$58.58,19082940,$59.84,$60.62,$58.39
07/10/2020,$59.53,17742320,$57.95,$59.69,$57.83
07/09/2020,$58.42,20683690,$58.2,$58.745,$57.7
07/08/2020,$58.61,13277870,$58.45,$58.695,$57.93
07/07/2020,$58.31,15996490,$59.07,$59.57,$58.14
07/06/2020,$59.54,20536720,$58.72,$59.62,$58.6
07/02/2020,$59.13,15578580,$59.19,$59.81,$58.97
07/01/2020,$58.81,14748070,$59.91,$60.03,$58.76
06/30/2020,$59.83,31542060,$58.71,$59.98,$58.54
06/29/2020,$58.27,22150270,$57.47,$58.35,$56.76
06/26/2020,$57.5,38477510,$58.49,$58.73,$57.07
06/25/2020,$58.51,21906940,$58.98,$59.09,$57.48
06/24/2020,$59.09,27764480,$59.64,$59.805,$58.67
06/23/2020,$59.92,22809580,$60.19,$60.47,$59.8612
06/22/2020,$60.09,22846010,$59.73,$60.545,$58.83
06/19/2020,$59.62,60324580,$60.65,$60.89,$59.1
06/18/2020,$60.08,24899700,$60.35,$60.51,$59.32
06/17/2020,$60.49,20454770,$60.74,$61.28,$60.06
06/16/2020,$60.4,23226630,$61.49,$61.65,$59.49
06/15/2020,$60.1,29651720,$59.33,$60.36,$58.58
06/12/2020,$59.33,30419770,$60.11,$60.96,$58.121
06/11/2020,$59.7,26998240,$63.07,$63.3,$59.52
06/10/2020,$63.87,21367850,$62.79,$64.289,$62.75
06/09/2020,$63.04,23594130,$62.994,$63.71,$62.9
06/08/2020,$63.67,21546180,$63.97,$64.15,$62.94
06/05/2020,$64.34,26813100,$63.36,$65.11,$63.16
06/04/2020,$62.97,22010140,$61.74,$63.47,$61.3438
06/03/2020,$61.93,16737270,$62.45,$62.54,$61.53
06/02/2020,$62.12,20702350,$61.7,$62.17,$60.825
06/01/2020,$61.86,14329040,$62.485,$62.66,$61.66
05/29/2020,$62.93,33395740,$61.9,$63.66,$61.62
05/28/2020,$61.7,17264130,$63,$63.45,$61.49
05/27/2020,$63.56,19886270,$62.32,$63.59,$61.07
05/26/2020,$62.34,20933560,$63.68,$64.14,$62.12
05/22/2020,$62.255,14103010,$61.98,$62.32,$61.42
05/21/2020,$61.98,20987740,$63.095,$63.8,$61.82
05/20/2020,$63.1,30583990,$61.16,$63.489,$61.02
05/19/2020,$60.29,21865010,$60.13,$61.77,$59.85
05/18/2020,$59.92,20443710,$59.741,$60.28,$59.36
05/15/2020,$58.28,21373270,$57.4,$58.37,$56.96
05/14/2020,$59.08,21569350,$57.32,$59.15,$56.1
05/13/2020,$57.74,21064970,$58.45,$59.23,$56.9
05/12/2020,$58.39,16754900,$60.22,$60.64,$58.26
