Date,Close/Last,Volume,Open,High,Low
06/19/2020,$70.08,4331806,$70.69,$70.95,$69.43
06/18/2020,$69.71,1586363,$69.51,$70.1,$69.2
06/17/2020,$69.54,1554646,$69.95,$70.46,$69.33
06/16/2020,$69.5,1655539,$70.43,$70.5,$68.47
06/15/2020,$68.8,1685572,$67.19,$68.86,$66.62
06/12/2020,$68.3,2106100,$68.77,$69.29,$67.79
06/11/2020,$67.8,2392720,$69.77,$70.38,$67.53
06/10/2020,$70.44,1464798,$70.72,$70.99,$70.01
06/09/2020,$70.43,1670403,$69.98,$70.84,$69.58
06/08/2020,$70.4,2477515,$71.41,$72.11,$70.17
06/05/2020,$72.23,2752410,$71.52,$72.31,$70.49
06/04/2020,$70.92,2952076,$72.34,$73.11,$70.29
06/03/2020,$72.51,1783721,$72.61,$73.06,$72.06
06/02/2020,$72.08,2406723,$72.62,$73,$71.49
06/01/2020,$72.59,1769818,$72.81,$73.43,$72.03
05/29/2020,$71.91,3114537,$70.79,$72.17,$69.84
05/28/2020,$70.87,3067863,$71.11,$71.64,$69.72
05/27/2020,$70.6,2022233,$69.38,$70.66,$68.9901
05/26/2020,$69.01,2904683,$70.25,$70.65,$68.73
05/22/2020,$68.71,1702283,$67.89,$68.84,$67.78
05/21/2020,$68.36,1865544,$69.18,$69.385,$68.08
05/20/2020,$69.41,2573720,$67.72,$69.55,$67.72
05/19/2020,$67.15,2105256,$66.86,$67.745,$66.5
05/18/2020,$66.62,2206315,$67.55,$67.81,$66.22
05/15/2020,$66.01,4498870,$64.94,$66.345,$64.34
05/14/2020,$64.99,2048084,$64.71,$65.19,$63.9
05/13/2020,$65.17,1951879,$65.72,$66.72,$64.58
05/12/2020,$66.19,3151735,$66.07,$67.215,$66.07
