Date,Close/Last,Volume,Open,High,Low
03/19/2021,$70.58,6868399,$69.89,$72.53,$69.36
03/18/2021,$69.17,4519009,$70.53,$72.1999,$68.83
03/17/2021,$71.3,3307319,$69.19,$71.5399,$69.05
03/16/2021,$69.77,5617010,$69.743,$71.84,$69.33
03/15/2021,$68.6,3449233,$68.44,$68.62,$66.57
03/12/2021,$68.47,2935905,$68,$69.5,$67.51
03/11/2021,$68.69,4344264,$68.42,$69.39,$67.63
03/10/2021,$66.58,5139756,$69.51,$69.9,$66.49
03/09/2021,$69.33,4914406,$70.08,$70.73,$68.835
03/08/2021,$68.86,6937452,$69.96,$71.175,$68.79
03/05/2021,$68.07,9199867,$67.62,$69.32,$64.59
03/04/2021,$63.49,9249150,$69.4549,$69.62,$62.6554
03/03/2021,$69.67,6443843,$69.732,$72.14,$68.66
03/02/2021,$69.54,4517028,$71.96,$72.7,$69.48
03/01/2021,$72.21,6586364,$70.58,$72.98,$70.01
02/26/2021,$68.53,4821071,$68.2,$70.32,$67.44
02/25/2021,$67.79,3773971,$70.239,$70.86,$67.0704
02/24/2021,$70.53,6164295,$68.12,$71.085,$67.31
02/23/2021,$67.15,4413488,$65.7,$67.43,$62.9
02/22/2021,$67.86,3640143,$67.75,$69.49,$67.75
02/19/2021,$68.88,4516996,$70.45,$71.03,$67.75
02/18/2021,$68.71,6301906,$66.48,$69.8,$66.41
02/17/2021,$67.3,6015188,$65.8035,$68.7799,$65.69
02/16/2021,$66.66,6338076,$68,$68.28,$65.35
02/12/2021,$65.57,5551976,$64.45,$67.34,$63.835
02/11/2021,$63.955,7196249,$62.76,$64.74,$62.07
02/10/2021,$60.39,3625290,$62.35,$62.75,$59.81
02/09/2021,$61.69,2026600,$62.36,$62.61,$61.377
02/08/2021,$62.12,4603292,$59.84,$62.33,$59.8
02/05/2021,$59.74,3004263,$59.51,$60.29,$59.24
02/04/2021,$59.26,3299277,$58.24,$59.405,$58.06
02/03/2021,$57.7,3038709,$57.98,$58.71,$57.22
02/02/2021,$57.91,4025011,$58.6,$59.01,$57.49
02/01/2021,$57.59,4600306,$56.99,$57.96,$56.43
01/29/2021,$56.43,15496410,$58.66,$60.68,$55.12
01/28/2021,$52.65,6740324,$53.55,$53.88,$52.074
01/27/2021,$53.19,8690161,$51,$55.44,$50.78
01/26/2021,$52.06,3656701,$51.79,$52.6,$51.485
01/25/2021,$51.28,3260978,$50.7,$51.36,$50.1701
01/22/2021,$50.71,5237347,$52.08,$52.36,$50.16
01/21/2021,$53.51,4356402,$51.87,$53.8398,$51.83
01/20/2021,$51.82,2937487,$52.58,$52.92,$51.3762
01/19/2021,$51.99,3607320,$51.48,$52.16,$50.7
01/15/2021,$51.21,5866794,$50.19,$52.12,$49.98
01/14/2021,$50.37,4606717,$49.56,$51.13,$48.94
01/13/2021,$49.47,6435153,$49.49,$49.75,$48.62
01/12/2021,$49.9,4926580,$51.49,$51.73,$49.75
01/11/2021,$51.56,3540138,$50.85,$52.1951,$50.61
01/08/2021,$51.82,7544368,$55.39,$55.45,$51.27
01/07/2021,$54.74,4404521,$54.097,$55.39,$53.91
01/06/2021,$53.41,4521080,$53.045,$54.6,$52.64
01/05/2021,$53.06,3869985,$52.66,$54.01,$52.65
01/04/2021,$52.23,7498225,$54.95,$55.32,$52.04
12/31/2020,$55.39,15479810,$49.9,$55.95,$49.81
12/30/2020,$49.53,3965382,$48.28,$50.29,$48.28
12/29/2020,$48.29,4622375,$50.64,$50.64,$48.23
12/28/2020,$50.06,2763401,$50.59,$50.97,$49.63
12/24/2020,$49.92,1224521,$50.31,$50.375,$49.35
12/23/2020,$49.93,2685488,$49.95,$50.6,$49.41
12/22/2020,$49.72,4115432,$52.21,$52.385,$49.68
12/21/2020,$52.21,3817443,$51.615,$52.46,$51.45
12/18/2020,$53.19,6978013,$53.641,$54.59,$52.96
12/17/2020,$53.46,2997471,$53.35,$53.51,$52.862
12/16/2020,$53.02,2985225,$53.701,$53.94,$52.86
12/15/2020,$53.58,4891682,$52.18,$53.59,$51.88
12/14/2020,$51.14,3596360,$51.795,$52.3933,$51.04
12/11/2020,$51.09,3134564,$50.68,$51.71,$50.56
12/10/2020,$51.61,3740601,$49.985,$51.96,$49.91
12/09/2020,$51.1,4666266,$52.6,$53.21,$50.6
12/08/2020,$52.42,3601833,$50.81,$52.46,$50.7683
12/07/2020,$51.14,4720829,$51.935,$52.49,$50.95
12/04/2020,$51.75,6454364,$49,$51.82,$48.91
12/03/2020,$48.48,4704588,$48.12,$49.0102,$47.64
