Date,Close/Last,Volume,Open,High,Low
11/16/2020,$224.27,1706781,$225.99,$227.355,$221.79
11/13/2020,$225.52,1695453,$222.28,$227.2683,$219.64
11/12/2020,$218.31,2144061,$217.05,$221.315,$216.9
11/11/2020,$216.72,1647432,$217.12,$218.8,$213.65
11/10/2020,$215.35,1917814,$223.77,$224.74,$215.06
11/09/2020,$222.85,2478342,$224.41,$229.08,$221.5
11/06/2020,$220.28,1707943,$219.12,$221.72,$216.36
11/05/2020,$219.48,2347518,$220.08,$220.92,$216.2209
11/04/2020,$215.09,3778577,$218.27,$223.7683,$214.22
11/03/2020,$211.14,1892048,$208.92,$214.88,$208
11/02/2020,$207.42,1877706,$211.14,$211.448,$202.565
10/30/2020,$208.36,2829604,$205.93,$211.64,$203.51
10/29/2020,$207.01,1931045,$209.01,$210.375,$205
10/28/2020,$208.34,2221370,$212,$214.24,$208.25
10/27/2020,$212.19,2756330,$208.35,$213.58,$206.7889
10/26/2020,$207.15,2087483,$209.75,$210.54,$204.845
10/23/2020,$211.58,1715758,$212.19,$213.51,$209.07
10/22/2020,$210.08,2380567,$210.37,$214.74,$208.23
10/21/2020,$211.38,2775667,$215.885,$217.93,$209.16
10/20/2020,$214.54,2924795,$222,$222.62,$214.48
10/19/2020,$220.51,3789629,$219.078,$225.97,$217.25
10/16/2020,$218.08,5957623,$217.79,$225,$217.19
10/15/2020,$215.28,17492970,$227.55,$232.46,$213.1701
10/14/2020,$271.46,1046518,$275.19,$275.75,$269.789
10/13/2020,$276.09,1087986,$275.88,$280.99,$274.48
10/12/2020,$274.6,1331313,$273.14,$277.33,$269.575
10/09/2020,$269.95,877773,$268.865,$270.075,$266.2401
10/08/2020,$268.53,777761,$267.16,$268.92,$264.91
10/07/2020,$265.82,764284,$263.18,$266.5,$262.1
10/06/2020,$260.98,1023100,$269.89,$270.5,$260.26
10/05/2020,$268.98,1303341,$262.86,$269.07,$261.7
10/02/2020,$260.8,1339385,$269.34,$272.79,$260.13
10/01/2020,$273.51,932574,$272.9,$275.4,$270.65
09/30/2020,$272.12,1382840,$271.33,$274.66,$269.465
09/29/2020,$270.31,891669,$267.82,$271.68,$266.38
09/28/2020,$267.73,1103301,$269.9,$270.585,$264.23
09/25/2020,$268.18,1345847,$264.1,$268.91,$260.52
09/24/2020,$263.13,1422617,$262.14,$263.9,$257.5
09/23/2020,$263.82,864429,$267.87,$270.085,$262.75
09/22/2020,$267.58,817683,$263.66,$268,$260.38
09/21/2020,$264,1150781,$264.14,$264.94,$259.27
09/18/2020,$265.39,2179548,$273.3,$273.59,$257.415
09/17/2020,$271.46,1763634,$258.98,$273.244,$258.82
09/16/2020,$267.55,1387524,$271,$273.55,$267.31
09/15/2020,$266.85,1217533,$266.77,$267.88,$264.2375
09/14/2020,$264.8,1200487,$261.24,$268.4,$260.87
09/11/2020,$257.96,1169728,$257.84,$262.08,$255.765
09/10/2020,$255.65,1231917,$262.95,$263.5816,$253.97
09/09/2020,$263.04,1829238,$261.11,$264.36,$259.04
09/08/2020,$258.61,1264731,$261.78,$264.84,$258
09/04/2020,$266.5,1514846,$267.84,$269.91,$263.01
09/03/2020,$267.42,1619607,$281.86,$281.86,$265.25
09/02/2020,$281.89,1352375,$275.64,$283.45,$273.72
09/01/2020,$275.49,1252788,$277.87,$279.96,$271.77
08/31/2020,$279.12,1311319,$270.35,$279.74,$270
08/28/2020,$269.96,813757,$272.94,$275.26,$268.1
08/27/2020,$274.34,961049,$272.95,$275.625,$269.72
08/26/2020,$271.29,857565,$272.86,$272.86,$268.82
08/25/2020,$272.35,1316199,$268.17,$273.32,$266.225
08/24/2020,$267.43,1037528,$269.9,$271.94,$263.47
08/21/2020,$271.28,1064119,$271.73,$273.11,$267.99
08/20/2020,$271.43,1117743,$270.67,$272.09,$268.6
08/19/2020,$270.07,996791,$270.85,$273.99,$269.53
08/18/2020,$271.31,887147,$275,$275,$269.26
08/17/2020,$273.84,985031,$267.9,$274.17,$267.84
08/14/2020,$267.29,1008402,$268.29,$269.95,$265.8
08/13/2020,$267.15,979231,$270.06,$272.73,$266.87
08/12/2020,$270.85,1262792,$263.08,$271.35,$262.87
08/11/2020,$261.86,1370330,$266,$267.99,$261.3
08/10/2020,$268.73,1186829,$271.58,$272.29,$265.09
08/07/2020,$272.99,1005983,$273.48,$277.2,$269.95
08/06/2020,$273.34,1142341,$269.3,$273.88,$268.58
08/05/2020,$273.23,1329929,$275.41,$275.75,$271.16
08/04/2020,$275.71,1286550,$279.23,$280.57,$274.03
08/03/2020,$279.52,1716272,$274.2,$280.59,$274
07/31/2020,$272,2983981,$278.877,$283,$268.25
07/30/2020,$279.4,1538387,$275.075,$282.28,$274.662
07/29/2020,$278.72,1091182,$280.28,$281.59,$278.09
07/28/2020,$278.52,1098626,$283.83,$284.59,$278.14
07/27/2020,$284.21,1485115,$280.84,$285.57,$277.68
07/24/2020,$278.49,1837754,$281.78,$282.64,$276.5001
07/23/2020,$284.46,1310213,$291.33,$291.99,$283.32
07/22/2020,$291.23,846262,$293.56,$293.56,$286.46
07/21/2020,$291.4,1515381,$300.65,$301.14,$290.96
07/20/2020,$303.1,1256143,$292.69,$304,$292.69
07/17/2020,$294.53,1072168,$291.528,$294.67,$289.28
07/16/2020,$290.56,903486,$292.01,$293.33,$284.69
07/15/2020,$295.11,1127012,$292.76,$295.346,$290.2
07/14/2020,$293.83,1738338,$283.14,$294.72,$279.117
07/13/2020,$284.82,1667442,$293.05,$296.85,$283.85
07/10/2020,$294.45,911425,$293.95,$295,$290.86
07/09/2020,$295.4,1107003,$295.52,$297.79,$290.05
07/08/2020,$295.92,1500327,$300.05,$301.65,$292.13
07/07/2020,$299.06,1624913,$292.3,$306.08,$291.45
07/06/2020,$291.31,1342103,$294.36,$295,$289.63
07/02/2020,$291.1,1101751,$288.52,$293.95,$287.45
07/01/2020,$286.28,1752378,$290.5,$291.66,$283.7911
06/30/2020,$290.31,2171974,$287.68,$292.37,$283
06/29/2020,$285.18,1452670,$286.95,$287.65,$280.89
06/26/2020,$286.14,1895477,$292.68,$293,$284.74
06/25/2020,$295.15,1188827,$292.38,$295.36,$288.8315
06/24/2020,$291.18,1622162,$294.93,$297.71,$288.9
06/23/2020,$295.8,1571831,$294.06,$299.21,$293.31
06/22/2020,$293.2,1592292,$294,$295,$287.8001
06/19/2020,$293.27,4085277,$280.3,$295.54,$280.3
06/18/2020,$279.19,1371969,$279.4,$282.2163,$275.93
06/17/2020,$280.09,1645370,$273.88,$282.76,$273.77
06/16/2020,$273.77,1557610,$270.43,$275.69,$268.22
06/15/2020,$267.77,1385514,$264.77,$268.52,$262.24
06/12/2020,$268.56,1530170,$268.12,$271.39,$262.3
06/11/2020,$263.89,1831276,$275.56,$276.36,$263.67
06/10/2020,$274.34,1600242,$275.76,$277.9,$271.81
06/09/2020,$270.85,2687854,$267.28,$275.1399,$265.09
06/08/2020,$265.01,2088686,$264.05,$265.84,$261.28
06/05/2020,$265.69,2753400,$270.82,$271.68,$262.55
06/04/2020,$272.82,1603933,$274.27,$279.285,$270.76
06/03/2020,$277.01,1783009,$283.72,$283.8,$274.06
06/02/2020,$284.27,1600761,$283.92,$286.176,$278.66
06/01/2020,$286.64,1819617,$285.42,$288.73,$283.8238
05/29/2020,$287.96,5408867,$281.35,$289.44,$276.04
05/28/2020,$277.38,1922230,$276.27,$283.73,$276.0675
05/27/2020,$278.51,3189591,$264.38,$278.69,$254.41
05/26/2020,$266.5,3486950,$287.95,$288.5,$264.41
05/22/2020,$284.96,1066589,$284.18,$286,$281.5175
05/21/2020,$284.63,1315089,$285.26,$285.4,$281.25
05/20/2020,$284.62,1436482,$284.81,$285.99,$282.13
05/19/2020,$282.28,1267158,$285.3,$288.41,$281.14
05/18/2020,$284.13,1727055,$293.78,$295.5525,$283.1
05/15/2020,$288.69,1740143,$275.63,$288.73,$273.51
05/14/2020,$277,3076324,$277.56,$282.48,$272.21
05/13/2020,$277.03,1645070,$276.6,$284.8561,$272.19
05/12/2020,$276.47,1727937,$287.33,$288.515,$276.41
