Date,Close/Last,Volume,Open,High,Low
07/29/2020,$73.41,2210834,$71.81,$73.8,$71.4
07/28/2020,$71.14,2032044,$72.16,$72.66,$70.975
07/27/2020,$72.45,1240833,$71.53,$72.73,$71
07/24/2020,$71.79,1513643,$72.3,$72.48,$71.33
07/23/2020,$72.13,1672147,$72,$72.94,$71.76
07/22/2020,$72.06,1292472,$71.67,$72.48,$71.17
07/21/2020,$71.41,1799348,$71.8,$72.11,$71.04
07/20/2020,$71.42,1491182,$71.35,$71.71,$70.92
07/17/2020,$71.26,2352300,$71.57,$71.9225,$70.84
07/16/2020,$71.7,1264189,$71.5,$71.82,$71
07/15/2020,$71.81,1831843,$70.42,$72.22,$70.42
07/14/2020,$69.73,1346504,$69.22,$69.87,$68.69
07/13/2020,$69.45,1810824,$70.15,$70.81,$69.39
07/10/2020,$69.93,978397,$69.39,$70.09,$69.36
07/09/2020,$69.63,1564376,$69.76,$69.905,$68.575
07/08/2020,$69.97,1637169,$70.5,$70.5,$69.13
07/07/2020,$70.07,2282608,$69.8,$70.73,$69.42
07/06/2020,$70.93,2743632,$70.92,$71.22,$69.92
07/02/2020,$69.91,1943942,$70.01,$70.59,$69.75
07/01/2020,$69.49,2089908,$68.68,$69.81,$68.6277
06/30/2020,$68.55,2009851,$68.06,$68.96,$67.37
06/29/2020,$67.94,1509249,$67.23,$68.45,$66.75
06/26/2020,$66.54,3496887,$68.52,$68.88,$65.78
06/25/2020,$68.36,1998722,$68.6,$68.86,$67.82
06/24/2020,$68.65,1859032,$70.43,$70.65,$68.28
06/23/2020,$71.05,1733014,$71.48,$72.21,$70.56
06/22/2020,$71.2,2596224,$72.27,$72.545,$70.93
06/19/2020,$73.18,7307337,$70.63,$73.18,$69.53
06/18/2020,$69.72,2066445,$69.46,$69.96,$68.81
06/17/2020,$69.61,1885818,$69.86,$70.48,$69.41
06/16/2020,$69.44,2646601,$68.71,$70.62,$68.6
06/15/2020,$67.89,2645526,$65.9,$68.01,$65.14
06/12/2020,$66.96,1677227,$67.57,$68.69,$66.13
06/11/2020,$67.4,2404471,$71.49,$71.49,$67.16
06/10/2020,$71.87,1878440,$72.12,$72.13,$70.65
06/09/2020,$71.88,1374742,$73.73,$73.84,$71.63
06/08/2020,$73.85,1359316,$72.79,$74.04,$72.41
06/05/2020,$73.01,2293230,$71.72,$73.99,$71.06
06/04/2020,$71.37,2080081,$72.21,$73.3,$70.655
06/03/2020,$73.51,1710692,$73.74,$73.94,$72.72
06/02/2020,$73.16,2848104,$72.5,$73.25,$72
06/01/2020,$72.59,1994261,$72.43,$73.04,$71.97
05/29/2020,$72.9,3779822,$70.92,$72.98,$69.97
05/28/2020,$70.87,2432420,$68.98,$71.65,$68.18
05/27/2020,$68.31,1659439,$67.35,$68.53,$66.74
05/26/2020,$67.39,1614392,$68.98,$68.98,$67.29
05/22/2020,$67.28,945891,$67.14,$67.42,$66.59
05/21/2020,$67.12,1266829,$67.97,$68.25,$67.05
05/20/2020,$67.79,1129448,$68.02,$68.49,$67.51
05/19/2020,$67.78,1449920,$68.5,$68.78,$67.77
05/18/2020,$68.38,2209864,$66.38,$68.62,$66.31
05/15/2020,$65.11,4334667,$65.6726,$65.9904,$64.47
05/14/2020,$65.59,2258920,$64.36,$65.73,$63.11
05/13/2020,$64.95,1600427,$66.04,$66.3831,$64.43
05/12/2020,$66.22,2673695,$68.28,$68.48,$66.22
